Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg708.14	1.645	0.775	2.369	3.816	1.919	1.890	0.179	0.000	0.000	0.000	0.000	0.000	0.000	1.172	1.967	0.000	1.048	0.391
evm.model.Seg708.4	0.357	0.839	0.153	0.154	0.469	0.564	0.000	0.000	0.010	0.000	0.055	0.025	0.033	0.082	0.345	0.365	0.031	0.029
evm.model.Seg708.6	1.630	5.295	0.855	0.730	1.041	0.923	0.844	0.512	0.582	0.409	0.428	0.197	0.149	0.137	0.446	0.365	1.163	1.244
evm.model.Seg709.1	6.209	4.907	2.202	1.426	0.476	0.009	0.026	0.000	0.181	0.000	0.152	0.148	0.314	0.000	0.000	0.000	0.000	0.000
evm.model.Seg7102.1	6.341	20.133	12.985	11.617	25.642	44.524	3.938	0.000	0.000	1.134	1.940	5.357	5.980	0.000	0.000	19.285	0.000	0.000
evm.model.Seg710.5	153.051	117.288	57.096	59.302	20.607	22.976	9.409	3.467	1.857	7.188	20.276	20.762	18.660	5.605	4.299	2.758	2.404	5.019
evm.model.Seg7107.2	0.605	6.845	0.139	0.208	0.268	0.402	0.179	0.107	0.020	0.056	0.324	0.172	0.000	0.254	0.568	0.000	0.000	1.085
evm.model.Seg713.3	10.625	20.159	4.933	6.689	4.737	6.037	7.031	5.707	5.572	4.510	3.176	3.125	3.623	4.735	6.591	5.442	3.436	6.509
evm.model.Seg7136.1	2.336	13.495	0.917	1.473	1.249	0.718	0.614	0.480	0.291	0.418	0.090	0.328	0.149	0.000	0.000	0.000	0.339	0.882
evm.model.Seg7137.1	1.444	0.465	1.369	1.172	1.212	0.838	0.000	0.192	0.151	0.149	0.166	0.443	0.289	0.432	0.000	0.566	0.570	0.492
evm.model.Seg7140.1	5.316	2.970	11.471	18.379	4.871	2.078	3.068	0.363	0.181	0.093	2.223	0.410	0.430	5.030	2.596	1.023	2.758	3.240
evm.model.Seg7140.1.1.57f48f7d	5.441	7.439	14.236	25.108	0.736	2.830	20.531	0.619	0.361	0.205	2.492	0.574	0.935	2.625	16.244	6.465	2.365	18.745
evm.model.Seg7159.1	7.598	2.234	8.768	9.856	3.034	5.763	1.048	0.693	1.044	1.125	9.665	4.996	2.390	4.317	2.373	5.771	7.388	0.000
evm.model.Seg7172.1	17.688	3.280	12.471	19.029	6.292	18.239	1.227	0.469	0.612	0.670	3.735	1.025	0.182	7.079	0.284	0.000	4.237	2.343
evm.model.Seg718.5	0.241	0.659	1.667	1.788	0.439	0.761	0.869	0.053	0.201	0.195	0.235	0.098	0.066	0.288	0.426	0.183	0.108	0.246
evm.model.Seg7200.1	2.033	7.878	2.300	1.058	1.733	0.710	0.179	0.363	0.853	1.134	0.000	0.000	0.108	1.494	0.406	0.329	0.000	0.260
evm.model.Seg7218.1	2.437	0.310	1.883	2.698	3.101	2.865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.056
evm.model.Seg725.2	2.592	2.312	5.899	1.734	0.498	0.599	0.435	1.461	1.275	0.921	0.394	0.221	0.248	0.185	1.095	0.657	0.308	0.477
evm.model.Seg7260.1	0.613	0.620	0.646	1.152	0.647	1.300	0.256	0.053	0.000	0.121	0.463	0.189	0.339	0.391	0.284	0.000	0.223	0.463
evm.model.Seg726.1	0.675	0.323	0.834	2.283	10.367	11.373	0.358	0.224	0.191	0.232	0.186	0.115	0.099	0.308	0.183	0.457	0.254	0.709
evm.model.Seg7281.1	5.448	5.941	9.810	4.901	1.487	0.616	1.636	0.843	0.683	0.651	0.884	1.214	1.249	2.165	4.482	7.232	2.265	3.847
evm.model.Seg732.1	151.972	248.575	90.160	69.767	38.277	52.383	321.598	67.169	60.662	50.120	38.108	41.040	33.863	12.177	139.669	162.497	13.651	45.300
evm.model.Seg732.11	0.186	0.000	0.250	0.415	0.275	0.624	0.000	0.000	0.000	0.000	0.028	0.016	0.033	0.000	0.000	0.000	0.000	0.000
evm.model.Seg732.12	0.830	0.129	0.862	0.924	0.439	0.650	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.145
evm.model.Seg734.7	0.784	0.000	0.292	0.134	0.714	0.487	0.332	0.000	0.000	0.000	0.000	0.000	0.331	0.233	0.000	0.000	0.108	0.275
evm.model.Seg7373.1	16.997	31.162	34.308	61.974	2.841	0.137	0.000	0.000	0.060	0.093	0.407	0.057	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg740.5	65.280	22.703	59.528	27.318	11.066	5.199	0.614	3.584	3.394	3.812	4.266	4.848	5.335	10.820	1.582	1.936	6.795	2.676
evm.model.Seg7423.1	7.280	0.000	7.378	10.057	7.043	8.628	0.000	0.075	0.000	0.549	0.815	0.968	0.620	0.994	0.000	0.000	1.025	2.198
evm.model.Seg7424.1	27.777	16.853	25.880	17.194	10.910	5.550	8.540	3.360	2.420	2.613	2.009	1.444	2.250	2.056	4.401	2.794	1.841	7.348
evm.model.Seg7436.1	2.235	0.736	2.168	1.419	5.064	4.096	0.000	0.096	0.020	0.325	0.428	0.582	0.347	1.233	0.000	0.000	1.880	0.159
evm.model.Seg745.9	2.041	3.254	1.126	0.937	0.744	0.778	0.000	0.085	0.080	0.093	0.469	0.000	0.091	0.000	0.953	0.000	0.300	1.533
evm.model.Seg7461.1	0.893	1.821	0.160	0.000	0.000	0.051	0.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg7473.1	2.445	1.666	5.822	4.894	0.178	0.000	0.000	0.277	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg748.4	7.676	2.221	14.361	2.484	43.922	75.470	38.250	0.469	0.612	0.437	1.988	7.563	1.481	0.000	1.521	0.237	0.185	1.157
evm.model.Seg7490.2	13.186	4.675	17.897	17.750	5.778	0.000	0.000	19.563	21.496	18.216	0.000	0.435	0.000	0.000	0.000	2.429	0.000	0.550
evm.model.Seg749.4.2.57f48f7d	0.978	0.000	5.169	1.660	2.692	2.121	0.895	0.000	0.110	0.093	0.000	0.689	0.562	0.000	0.000	0.000	0.000	0.000
evm.model.Seg750.6	0.675	5.437	0.299	0.643	0.268	0.727	0.384	0.352	0.211	0.279	0.173	0.238	0.339	0.110	0.122	0.000	0.154	0.000
evm.model.Seg750.8.1.57f48f7d	1.560	2.428	2.161	0.730	1.056	0.000	0.000	1.045	0.412	0.000	0.117	0.000	0.000	0.000	1.379	1.680	0.146	0.087
evm.model.Seg750.9	1.482	1.175	3.231	1.841	1.019	2.198	0.000	0.555	0.502	0.409	1.422	2.149	2.622	3.885	0.000	0.000	3.767	0.680
evm.model.Seg752.3	34.219	83.465	30.674	5.048	9.408	0.017	0.000	0.021	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg753.10	18.844	64.029	9.567	19.738	13.870	24.780	32.983	12.534	13.323	8.443	7.684	7.514	8.172	18.639	69.297	52.066	5.362	22.014
evm.model.Seg753.9	18.526	7.529	10.387	22.745	30.535	26.696	4.653	10.208	9.267	5.812	2.996	3.355	4.169	25.224	2.474	7.688	14.529	3.008
evm.model.Seg75.4	42.555	39.208	205.901	42.423	18.889	47.953	53.284	21.291	17.610	13.883	17.183	27.300	29.090	207.106	36.626	37.492	28.596	51.230
evm.model.Seg755.4	28.515	8.381	36.239	10.626	1.837	1.770	4.807	4.021	3.735	4.733	3.790	4.118	4.557	0.000	6.794	1.224	0.809	8.476
evm.model.Seg755.5	11.083	3.823	8.087	9.414	23.753	6.131	2.122	1.067	0.873	0.335	0.497	0.886	0.513	0.000	0.446	0.000	0.139	0.000
evm.model.Seg755.6	9.376	1.188	16.640	7.974	1.049	0.368	0.205	0.405	0.382	0.400	0.338	0.476	0.687	0.281	0.081	0.183	0.092	0.275
evm.model.Seg755.7	2.352	0.801	6.760	13.023	6.626	8.705	0.869	0.107	0.080	0.205	0.090	0.107	0.083	0.164	0.000	0.292	0.116	0.072
evm.model.Seg7571.1	327.213	94.016	295.672	169.651	67.087	122.482	5.497	218.585	295.187	146.947	1.602	1.050	0.000	2.673	24.012	0.000	0.000	0.000
evm.model.Seg7580.1	19.535	19.617	23.553	23.495	6.522	9.543	18.307	9.184	8.153	6.788	2.168	2.707	2.845	1.007	1.115	3.908	1.263	0.593
evm.model.Seg7585.1	216.445	296.345	141.218	71.682	126.329	92.375	21.784	61.334	70.632	50.724	56.257	26.061	24.921	106.969	203.714	287.831	34.659	120.988
evm.model.Seg7598.1	19.939	41.700	11.832	10.907	8.277	5.806	3.886	6.400	6.355	5.003	4.757	6.423	7.634	7.682	3.123	5.533	5.077	5.453
evm.model.Seg761.2	8.662	4.236	2.918	4.988	5.503	8.602	0.000	0.331	0.301	0.400	0.939	1.198	0.819	0.891	0.000	0.219	1.803	0.145
evm.model.Seg7612.1	1.125	1.718	0.611	2.430	0.580	0.718	0.409	0.203	0.110	0.000	0.179	0.066	0.074	0.617	0.973	0.438	0.339	0.304
evm.model.Seg761.2.1.57f48f7d	8.770	5.476	5.204	2.203	0.342	0.607	0.051	0.000	0.000	0.000	0.179	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg763.2	1.987	0.723	2.890	2.779	4.760	3.660	0.409	0.373	0.482	0.586	0.759	0.968	0.852	4.317	0.183	1.041	2.789	0.391
evm.model.Seg764.4	2.421	0.568	2.515	3.140	3.101	1.838	0.000	0.149	0.201	0.139	0.490	0.451	0.620	0.685	0.000	0.000	0.239	0.000
evm.model.Seg764.8	6.807	1.614	5.051	4.707	14.732	6.447	0.409	0.747	0.000	0.521	0.511	0.829	0.207	0.000	0.000	0.000	1.417	1.316
evm.model.Seg7656.1	7.443	4.869	5.794	4.493	1.116	0.864	1.790	1.461	1.436	0.948	0.987	0.681	0.819	2.008	8.396	4.894	0.570	3.037
evm.model.Seg765.7	2.802	1.576	0.472	0.971	0.669	0.479	0.000	0.000	0.000	0.000	0.000	0.476	0.000	0.000	0.000	0.000	0.986	0.419
evm.model.Seg766.12	1.878	5.179	6.211	5.959	4.722	5.011	1.355	1.195	1.195	0.948	2.043	0.697	0.885	1.281	0.000	0.000	0.871	0.000
evm.model.Seg7676.2	21.305	2.583	19.641	28.101	10.880	13.057	3.912	3.189	3.996	8.611	36.796	19.909	10.993	32.440	8.132	20.088	28.843	5.062
evm.model.Seg768.14.2.57f48f7e	0.761	0.491	0.160	0.134	0.223	0.205	0.179	0.128	0.000	0.084	0.000	0.000	0.000	0.596	0.000	0.000	0.000	0.535
evm.model.Seg7694.2	16.143	20.198	17.237	14.181	6.477	9.030	1.355	11.339	12.108	8.387	4.011	1.608	1.894	1.158	5.253	5.004	2.157	18.470
evm.model.Seg7733.1	2.654	0.672	2.216	1.928	2.105	2.463	0.000	0.320	0.602	0.353	0.946	0.090	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg7735.1	0.924	0.077	0.306	0.663	0.751	0.889	0.179	0.021	0.020	0.046	0.269	0.361	0.207	0.439	0.000	0.475	0.177	0.000
evm.model.Seg7738.1	0.202	0.090	0.188	0.449	0.231	0.274	0.051	0.000	0.030	0.000	0.000	0.041	0.025	0.000	0.000	0.000	0.062	0.000
evm.model.Seg774.2	2.662	7.258	2.390	2.471	1.041	1.608	0.000	0.448	0.562	0.911	0.255	0.623	0.753	0.370	0.000	0.000	0.000	0.000
evm.model.Seg775.8	40.405	34.003	34.071	59.731	44.532	46.397	21.145	23.691	25.753	26.520	14.297	9.319	7.585	7.552	12.878	13.733	10.916	6.769
evm.model.Seg7776.2	5.029	0.000	5.808	7.653	7.058	6.054	0.307	1.173	1.406	1.079	1.443	2.231	1.828	2.111	0.264	0.000	2.265	1.200
evm.model.Seg779.7	3.819	8.678	2.008	2.163	0.818	0.265	0.000	0.139	0.161	0.195	0.752	1.198	0.902	0.713	0.771	0.639	1.132	0.347
evm.model.Seg7819.2	8.149	37.090	6.767	5.095	3.012	1.642	24.060	2.091	2.219	1.916	1.250	2.256	2.308	0.000	7.199	5.844	0.000	0.000
evm.model.Seg7825.1	8.242	2.751	4.141	6.977	0.803	0.060	0.358	0.224	0.432	0.270	0.269	0.082	0.265	0.000	0.933	2.137	0.231	1.099
evm.model.Seg784.8	5.697	6.677	4.078	5.028	2.975	4.087	1.202	1.120	1.024	0.855	0.732	0.919	0.951	0.713	3.711	2.064	0.247	7.984
evm.model.Seg7865.1	0.396	2.505	0.396	0.422	0.037	0.291	0.332	0.000	0.100	0.000	0.297	0.205	0.256	0.000	1.967	2.557	0.501	1.360
evm.model.Seg7865.1.1.57f48f7e	0.807	0.568	0.570	0.355	0.439	0.393	0.000	0.107	0.060	0.084	0.269	0.090	0.339	1.576	1.602	0.858	0.223	0.347
evm.model.Seg7872.2	9.034	4.313	5.774	8.825	1.926	4.293	1.457	0.267	0.000	1.023	4.812	0.919	0.207	11.492	6.672	0.858	4.707	0.463
evm.model.Seg788.18	0.900	0.814	1.473	1.506	0.491	0.470	0.563	0.288	0.181	0.214	1.574	0.082	0.033	2.378	0.000	0.000	2.743	0.000
evm.model.Seg789.5.8.57f48f7e	1.087	1.343	1.390	0.556	0.000	0.000	0.000	0.000	0.502	0.000	0.000	0.369	0.000	0.624	0.852	1.114	0.647	0.882
evm.model.Seg7908.2	15.227	2.389	13.756	22.517	1.056	7.833	3.298	0.000	1.446	0.484	0.000	0.648	1.141	18.584	35.531	26.188	12.726	85.118
evm.model.Seg795.2	3.578	0.000	2.876	0.964	0.394	2.326	0.000	0.416	0.261	0.279	0.000	0.049	0.091	4.701	0.203	0.475	3.112	0.000
evm.model.Seg7952.1	0.706	2.260	0.000	0.234	0.119	0.026	0.000	0.085	0.020	0.028	0.145	0.025	0.000	0.000	0.000	0.000	0.000	0.130
evm.model.Seg796.12.1.57f48f7e	3.656	31.756	0.000	2.357	1.435	1.539	0.000	0.000	0.000	2.613	0.000	1.017	1.381	0.000	0.000	0.000	0.000	0.000
evm.model.Seg797.3	1.024	1.188	1.820	3.254	1.658	1.659	0.128	0.491	0.422	0.493	0.697	0.829	0.753	0.123	1.602	0.110	0.501	1.490
evm.model.Seg800.3	2.996	3.719	4.287	6.481	4.849	5.173	0.384	0.853	1.205	0.772	0.442	0.271	0.438	0.000	0.000	0.000	0.000	0.217
evm.model.Seg800.5	9.779	5.682	3.140	15.098	1.227	0.804	1.023	0.000	0.090	0.372	1.111	0.320	0.165	1.309	0.000	0.000	0.894	0.000
evm.model.Seg80.2	16.997	22.251	17.098	19.129	6.738	7.251	5.574	8.736	8.735	5.933	0.870	8.679	12.730	0.000	7.706	6.081	0.000	0.000
evm.model.Seg802.5	3.997	1.214	4.794	5.477	2.238	3.249	0.563	1.429	1.436	1.869	0.780	0.804	0.910	1.583	0.122	0.146	0.647	0.159
evm.model.Seg803.10	30.129	51.812	28.854	27.224	9.333	11.244	9.869	7.712	7.821	7.876	8.857	10.508	9.644	24.334	17.522	28.562	19.937	23.098
evm.model.Seg8046.1.1.57f48f7e	1.335	0.723	0.000	0.000	0.052	1.154	0.000	0.000	0.000	0.000	0.000	0.000	0.430	1.357	0.000	1.406	0.000	0.795
evm.model.Seg80.5	86.211	123.655	61.445	40.146	19.774	17.572	20.583	23.808	21.014	22.466	20.089	24.585	27.907	43.473	82.236	80.043	33.550	47.658
evm.model.Seg806.19	62.299	90.297	103.347	175.770	28.044	29.099	26.591	33.419	25.110	21.796	16.914	18.416	20.662	10.971	31.820	39.903	6.502	21.001
evm.model.Seg806.30	0.745	0.736	1.320	1.366	1.770	7.320	0.128	0.160	0.050	0.158	0.490	0.057	0.256	0.000	0.000	0.913	1.394	0.362
evm.model.Seg811.11	3.508	0.865	1.522	2.678	1.547	1.112	0.230	0.064	0.000	0.251	0.780	0.131	0.182	0.000	0.548	0.000	0.339	0.260
evm.model.Seg811.3.1.57f48f7e	1.723	1.911	2.001	1.975	0.409	0.735	0.793	0.384	0.211	0.298	0.614	1.025	0.554	0.445	1.176	0.000	0.146	0.000
evm.model.Seg8129.2.2.57f48f7e	0.031	5.166	0.000	0.000	0.000	0.000	5.190	0.000	0.000	0.316	0.000	0.000	0.000	0.000	4.989	4.182	0.555	4.397
evm.model.Seg814.2	0.846	0.452	0.465	0.971	0.245	0.804	0.256	0.075	0.000	0.000	0.262	0.082	0.149	0.000	0.000	0.329	0.123	0.000
evm.model.Seg814.6	5.526	16.569	4.697	6.408	4.462	7.063	12.886	2.923	2.028	1.590	4.902	3.577	2.696	1.432	9.674	9.113	3.282	2.329
evm.model.Seg8154.1	2.064	0.736	3.453	4.305	2.603	3.138	0.230	0.213	0.201	0.251	0.456	0.484	0.488	0.000	0.000	0.621	0.408	0.101
evm.model.Seg8185.1	10.183	7.852	8.462	10.746	9.065	9.500	3.375	0.939	0.954	3.664	9.272	3.002	0.835	6.256	7.463	4.273	7.788	8.779
evm.model.Seg821.4	7.202	6.160	7.997	9.762	2.729	3.027	3.631	1.408	1.406	1.032	0.490	0.812	0.852	0.000	0.000	0.000	0.000	0.000
evm.model.Seg82.2	3.190	4.933	2.036	2.243	0.424	0.103	0.307	0.373	0.512	0.530	0.856	1.354	1.406	2.542	1.034	0.420	2.180	2.242
evm.model.Seg8268.1	0.287	0.155	0.868	2.210	0.759	0.162	0.588	0.000	0.000	0.074	0.000	0.057	0.099	0.000	0.000	0.000	0.000	0.174
evm.model.Seg8289.2	22.042	11.765	25.415	30.177	20.496	20.941	3.912	2.027	3.604	4.259	6.917	5.414	4.169	7.017	2.312	3.762	8.667	7.174
evm.model.Seg8290.2	0.481	0.271	0.306	0.884	0.037	0.077	0.077	0.000	0.030	0.000	0.117	0.172	0.033	0.000	0.000	0.000	0.000	0.000
evm.model.Seg8292.1	3.648	37.981	1.410	0.937	5.764	3.574	1.534	0.469	0.442	0.353	0.780	0.722	1.009	1.960	1.440	2.721	0.894	2.922
evm.model.Seg833.5	4.765	9.892	3.293	3.495	1.279	0.941	1.662	1.376	1.145	0.921	0.835	1.034	0.811	1.055	4.522	3.105	1.009	2.603
evm.model.Seg8338.2.2.57f48f7e	0.768	0.000	0.000	0.000	0.052	0.103	0.920	0.000	0.000	0.000	0.000	0.451	0.430	0.000	0.000	0.000	0.647	0.738
evm.model.Seg836.10	8.716	4.055	15.083	3.964	0.937	0.470	0.026	0.160	0.231	0.102	0.704	0.402	0.471	0.137	0.872	1.077	0.092	0.940
evm.model.Seg837.2	2.196	0.801	2.126	5.785	1.249	1.197	0.102	0.725	1.034	0.855	2.140	1.436	1.605	0.000	0.000	0.000	0.108	0.116
evm.model.Seg837.3	2.096	1.214	1.598	2.290	1.026	1.103	0.716	0.533	0.502	0.353	0.476	0.402	0.380	0.000	0.264	0.201	0.000	0.043
evm.model.Seg838.4.1.57f48f7e	5.899	0.646	2.821	4.198	0.431	0.000	0.793	0.171	0.221	0.828	0.911	0.853	1.232	1.466	0.527	0.603	0.593	0.333
evm.model.Seg8403.1	5.146	0.555	5.975	5.068	1.599	4.053	0.000	0.000	0.000	0.139	0.483	0.148	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg840.7	274.320	224.283	266.401	139.702	148.446	89.014	35.949	105.826	158.111	141.182	82.967	69.628	51.439	0.000	33.543	62.365	0.000	9.242
evm.model.Seg8407.1	2.693	20.043	1.014	0.261	0.208	0.265	0.000	0.480	0.000	0.939	0.994	0.263	0.488	0.802	8.842	10.994	0.277	0.752
evm.model.Seg8.4.1.57f48f7e	0.567	0.697	1.035	0.897	0.268	0.462	0.307	0.107	0.251	0.074	0.021	0.016	0.430	0.829	0.973	0.000	2.095	0.651
evm.model.Seg842.1.2.57f48f7e	0.085	0.413	0.000	0.000	0.067	0.060	0.000	0.000	0.000	0.000	0.000	0.221	0.314	0.000	0.000	0.000	0.185	0.304
evm.model.Seg84.3	1.816	21.141	0.000	0.000	1.629	0.000	0.205	0.000	0.000	0.325	0.442	0.304	0.000	0.000	0.000	0.822	0.000	0.000
evm.model.Seg846.3.1.57f48f7e	3.795	3.991	3.453	2.899	0.997	0.368	0.000	0.469	0.301	0.688	1.174	0.730	1.092	0.000	0.000	5.844	1.156	2.039
evm.model.Seg846.7	0.419	0.426	0.250	0.254	0.320	0.359	0.077	0.011	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.046	0.246
evm.model.Seg846.8	1.226	3.900	0.618	0.783	0.632	0.325	0.000	0.053	0.050	0.084	0.131	0.287	0.157	1.741	0.000	0.237	0.971	0.289
evm.model.Seg8488.1	1.420	0.465	1.021	0.649	0.045	0.000	0.000	0.000	0.020	0.000	0.000	0.016	0.017	0.000	0.000	0.000	0.000	0.000
evm.model.Seg8512.2	1.770	0.000	0.792	2.451	1.435	3.874	0.000	0.149	0.000	0.000	0.249	0.098	0.165	0.000	0.000	0.000	0.000	0.000
evm.model.Seg852.14	0.551	0.633	1.869	2.082	1.718	2.275	0.332	0.373	0.361	0.418	0.967	0.755	0.612	0.939	0.771	0.621	2.257	0.159
evm.model.Seg8524.1	2.949	8.846	0.465	1.687	0.580	1.402	0.000	0.000	0.120	0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.000
evm.model.Seg8540.1	12.014	8.820	16.799	10.030	8.835	10.295	0.614	2.165	2.339	2.371	2.071	2.970	4.061	5.537	4.543	1.936	6.394	0.680
evm.model.Seg854.1	0.613	4.533	0.875	0.000	0.469	0.410	0.000	0.000	0.000	0.000	0.110	0.041	0.108	0.000	0.000	0.000	0.123	0.145
evm.model.Seg855.4	75.229	47.654	96.621	98.852	8.463	75.487	17.898	9.984	15.482	15.957	10.121	21.960	19.363	230.124	24.397	13.131	74.679	21.898
evm.model.Seg858.3.1.57f48f7e	0.093	0.000	0.646	0.181	0.000	0.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.345	0.000	0.963	0.000
evm.model.Seg859.13	29.772	20.263	26.485	24.338	19.217	14.605	13.065	20.118	19.990	10.814	0.773	0.829	0.860	14.144	15.088	10.903	30.337	147.167
evm.model.Seg862.2	1.630	0.697	1.841	3.247	1.807	1.787	0.102	0.341	0.412	0.372	1.250	0.418	0.438	2.090	1.156	0.000	0.354	0.246
evm.model.Seg8655.1	9.740	0.000	24.220	0.000	1.443	14.588	0.000	0.000	6.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.173	0.000
evm.model.Seg8667.1	18.596	23.000	0.000	1.547	2.655	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg867.4	23.206	6.548	6.545	8.302	5.191	1.419	0.460	1.259	1.576	1.497	4.971	3.946	4.111	2.398	0.973	1.260	2.026	1.200
evm.model.Seg8727.1	0.000	5.566	12.283	7.948	15.595	2.480	4.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.691	29.987	2.280	4.744
evm.model.Seg8790.3	2.018	2.195	1.355	1.299	0.625	0.983	0.205	0.117	0.000	0.000	0.207	0.049	0.000	0.000	1.947	0.000	0.216	0.839
evm.model.Seg879.3	0.823	1.537	1.369	1.426	0.416	0.410	0.153	0.213	0.432	0.223	0.594	0.697	0.703	0.110	0.162	0.438	0.092	0.130
evm.model.Seg880.5_evm.model.Seg880.8	0.466	0.220	0.931	1.440	0.840	1.667	0.153	0.171	0.191	0.186	0.345	0.164	0.240	0.308	0.223	0.548	0.539	0.651
evm.model.Seg880.9	0.955	0.271	1.987	2.598	1.420	2.847	0.153	0.320	0.482	0.539	0.400	0.287	0.480	0.432	0.000	1.169	1.556	0.607
evm.model.Seg883.2	11.347	0.904	10.303	8.296	0.208	0.162	0.358	0.469	0.492	0.762	0.656	0.484	0.364	0.000	0.811	0.657	0.747	0.000
evm.model.Seg883.5	1.056	1.511	1.535	1.768	1.889	2.437	0.460	0.107	0.080	0.028	0.497	0.115	0.116	0.103	0.223	0.365	0.039	0.333
evm.model.Seg883.6	2.212	5.631	1.139	1.440	0.565	0.693	0.000	0.000	0.050	0.019	0.994	0.049	0.000	0.000	0.973	0.000	0.000	2.849
evm.model.Seg8872.3	1.832	4.507	1.042	0.429	0.268	0.462	0.716	0.181	0.281	0.344	0.000	0.189	0.265	0.000	0.284	0.000	0.347	0.651
evm.model.Seg888.23.1.57f48f7e	1.133	3.474	0.361	0.000	0.461	0.402	0.000	0.160	0.000	0.121	0.000	0.148	0.017	0.000	0.000	0.000	0.262	0.405
evm.model.Seg889.19.1.57f48f7e	0.202	8.678	0.000	0.000	0.439	0.197	4.577	1.301	0.934	0.939	0.200	0.870	0.000	0.000	1.683	0.712	1.263	6.783
evm.model.Seg889.3	0.000	9.699	0.042	0.000	0.283	0.000	0.639	0.096	0.000	0.056	0.041	0.000	0.025	0.219	0.000	0.000	0.077	11.527
evm.model.Seg889.4	3.989	11.984	1.640	2.276	0.305	0.051	0.026	0.107	0.110	0.158	0.221	0.066	0.050	0.000	0.000	0.000	0.054	0.087
evm.model.Seg889.5	15.134	23.904	7.135	7.814	0.907	0.060	0.051	0.043	0.030	0.028	0.104	0.016	0.025	0.000	0.000	0.566	0.000	0.029
evm.model.Seg8895.1.1.57f48f7e	0.186	0.000	0.250	0.536	0.104	0.308	0.000	0.000	0.000	0.000	0.000	0.000	0.099	0.000	0.000	0.000	0.478	0.145
evm.model.Seg889.7	2.957	1.356	3.592	3.180	0.944	1.642	1.099	0.565	0.512	0.762	1.305	2.002	1.373	1.638	1.278	1.260	2.642	2.763
evm.model.Seg8910.1	2.297	2.647	0.604	0.562	1.688	2.839	0.281	0.000	0.000	0.000	1.498	0.000	0.000	4.653	0.000	0.237	3.659	5.959
evm.model.Seg8953.2	4.339	0.077	2.327	4.841	0.602	2.009	1.483	0.000	0.000	0.260	1.229	0.123	0.000	2.522	1.582	0.000	2.342	0.506
evm.model.Seg8953.4	3.190	0.026	2.432	4.834	1.896	2.480	0.409	0.000	0.010	0.084	0.739	0.148	0.017	0.959	0.000	0.000	0.377	0.000
evm.model.Seg898.2	58.186	138.906	31.897	19.163	2.305	0.128	0.000	0.117	0.161	0.205	0.145	0.189	0.124	0.000	0.750	0.000	0.116	0.333
evm.model.Seg900.6	7.032	10.022	1.362	3.113	2.343	2.027	0.153	0.277	0.371	0.474	0.877	0.615	0.422	0.000	0.446	0.402	0.347	0.000
evm.model.Seg900.7	39.264	103.637	26.964	29.360	18.585	21.770	28.048	17.856	18.162	18.421	10.183	9.959	11.241	19.043	34.780	24.873	19.275	43.506
evm.model.Seg910.1	103.325	119.754	22.490	26.380	3.741	0.034	9.102	4.021	3.604	3.422	4.039	2.395	2.945	0.000	6.936	4.547	0.085	7.087
evm.model.Seg914.1	5.736	0.672	3.543	3.160	0.134	0.000	0.000	0.181	0.000	0.000	0.000	0.098	0.091	0.000	0.000	0.000	0.000	0.000
evm.model.Seg922.4	1.032	2.919	1.000	0.609	0.193	0.086	0.026	0.117	0.100	0.093	0.200	0.016	0.074	0.123	0.142	0.000	0.131	0.318
evm.model.Seg924.18	0.590	3.358	0.465	0.636	0.037	0.026	0.000	0.000	0.070	0.065	0.000	0.131	0.099	0.000	0.000	0.000	0.000	0.072
